제목,label
"北, 동해상으로 SRBM 2발 발사 이틀 만에 또 무력시위",0
"북한, 이틀만에 동해상으로 탄도미사일 또 발사",0
" 북, 이틀만에 또 도발 동해상으로 탄도미사일 발사",0
"北, 동해상으로 탄도미사일 발사 이틀만에 다시 도발",0
 日 北 탄도미사일 가능성 물체 총 3발 발표→2발 수정,0
김여정 태평양 우리 사격장 활용 미국 전략수단에 대응할 것,0
김여정 태평양 우리 사격장으로 활용 美전략수단에 대응할것,0
"북한, 이틀 만에 또 탄도미사일 발사  평남 숙천서 쏜 2발390㎞ 340㎞ 비행",0
"국민의힘 당권주자들, 오늘 TV 토론 재격돌",0
 김여정 우리 ICBM 기술 의문? 남측 방어 대책이나 고민해라,0
"北, 동해로 단거리탄도미사일 2발 발사 이틀만에 또 도발",0
" 합참 북, 동해상으로 탄도미사일 발사",0
여성 지방의원 넷 중 한명 성희롱 등 괴롭힘으로 은퇴 고민,0
"北, 이틀만에 또 쐈다 합참 평남 숙천 일대서 탄도미사일 2발",0
이준석 박정희 생가역 반대 윤상현 노무현 생가역도 만들자,0
 현대차 세계 3위는 정주영 정몽구 도전力의 결실,0
연금 개혁 마크롱 지지율 32% 3년만에 최저 수준,0
"부채의 덫 일본 보라...韓, 반도체 한류로 버티지만 위기 올 수도",0
"김기현에 눌리고 천하람에 치이고 샌드위치 위기안철수, 반전의 길은",0
"유엔美대사 中, 對러 무기지원은 레드라인 후과 있을 것",0
천하람 대통령에 사탕발림 생각 없다 김건희 여사 출석해야,0
개딸 키운 野 與도 닮아간다 당원에 공천권 앞다퉈 구애,0
깨끗한 난 불체포특권 필요없다 이재명 잡는 1년전 이재명,0
 자고나면 금융 TF이번엔 전시 행정아니겠죠,0
" ICBM 실전 배치 끝낸 北, 우리에게 남은 선택지는 뭔가",0
 돈 씀씀이 공개 거부하면서 세금 1500억원 받아간 거대 노조,0
" 종편 점수 조작 줄줄이 구속, 방통위원장이 몰랐을 수 있나",0
안철수 법조인 대통령과 IT 당대표가 총선 필승카드,0
조바심이 뺄셈정치를 부른다,0
"대만 외교안보 수장, 美방문 특별채널회담",0
"전경련, 김병준 직무대행체제로 6개월간 혁신-차기회장 물색 역할",0
전기-가스비 인상 마냥 미루기는 어려워,0
김정은 ICBM 기습명령北 9시간만에 쐈다,0
"박진 징용해법, 日 정치적 결단 촉구 기시다 총리가 판단할것",0
美전폭기 괌에서 출격 韓美 전투기 10여대 연합훈련,0
"김주애는 앞줄 정중앙, 김여정은 뒷줄 구석",0
한 미 일 외교장관 北ICBM에 긴급회동,0
北 ICBM 실전배치 단계 신설된 미사일총국이 발사 주도,0
"한미, B-1B 2대 등 10여대 맞불 비행",0
김여정 南 상대 의향 없어 南 무시-美 직접 상대 뜻 밝혀,0
지금 MBC는 親민주당 내부 분열 갈등 심하다,0
북-러 철도교역 급증 무기 추가거래 가능성,0
野 노란봉투법내일 환노위 처리 강행할듯,0
99세 카터 치료 중단,0
與 불체포특권 악용땐 총선서 심판 받을것,0
 오늘 할 일을 내일로 미루지 말자,0
"이재명 체포동의안27일 국회 표결 이재명, 비명계 만나 표단속",0
"98세 카터, 연명치료 중단 남은 시간 가족과",0
"안철수, 박근혜 탄핵에 앞장 김기현, 투기 검증 막으면 방탄",0
"檢, 한상혁 이르면 이번주 불러 조사 종편심사 부정개입에 관여 가능성",0
천안함 폭침처럼 北 전 정권 약속 이행들이밀며 기습도발 할 수도,0
" 농 수 산 조합장 1347명 선택, 공직 선거만큼 중요하다",0
 타이밍 찾아온 한 일 관계 정상화,0
 진짜 연포탕을 먹고 싶다,0
 文정부 靑인사 성남공항 통해 달러뭉치 北으로 나갔다 ,0
" 우크라이나 전쟁 1년, 한국의 생존전략",0
"심상찮은 흑해, 大격전 임박? 러軍 칼리브르 공격 재시동 ",0
 도망가는 이재명이 아니라 국민 지키는 이재명 원한다,0
 아주까리 기름에 묻힌 장면,0
"북, ICBM 기습 발사 재진입엔 실패 추정",0
 북 공개 미사일  일본선 낙하 때 부서지는 영상 공개,0
" 김정은 차는 벤츠, 경호원은 미쓰비시",0
김여정 확장억제 연합훈련 떠드는 미국 남조선에 압도적 대응 위협,0
"김성태, 이재명과 통화? 쌍방울 측 했다 경기 공무원들 안 했다",0
"다시 구속된 김만배, 대장동 사업 입 안 여는 까닭은",0
민주당 지지율 26% 국민의힘 39% 사법리스크현실로,0
"안철수 왜 대선에서 떨어졌겠나 김기현, 투기 의혹 제대로 해명을",0
블링컨 정찰풍선 용납 못 해 왕이 미국이 무력 남용,0
하야시 만난 박진 징용문제 해결 위해 일본 정치적 결단을,0
 전경련 비대위/안미현 수석논설위원,0
 핵무장이 불러온 북한의 티베트화/세한대 석좌교수 전 통일부 차관,0
 李 단일대오압박 말고 재판부 설득 논리 고민해야,0
" 강제징용 배상, 이제 일본 결단만 남았다",0
" 北 또 ICBM 도발, 정녕 체제위기 자초할 셈인가",0
 부끄러운 건 왜 국민 몫인가/김경두 사회부장,0
"尹특사방문규, 카리브 국가 회담 친서 전달 부산엑스포 지지 요청",0
 식량난 와중에 북한 또 ICBM 도발 협박은 무용지물,0
"미중 외교수장, 정찰풍선 충돌 블링컨 영공 침범 왕이 무력 남용",0
군인연금 받으려 군 장성 출신 의원들 셀프 법개정시도,0
"정치인 회장 직대, 전경련 환골탈태될까",0
고향 찾아 가족과 함께 마지막 순간 준비하는 카터,0
"미중 갈등 속 美 의원들, 대만 방문",0
이례적 표현 담긴 영장청구서 수사 정당성 檢 野 전면전 우려,0
MBC 사장 후보에 안형준 허태정,0
정부 건설노조 불법행위 근절 특사경 세무조사 전방위 압박,0
李보다 민주당쓴소리 내는 민주당 사람들,0
화성15형탄두 중량 줄고 엔진 향상 대기권 재진입 진전 가능성,0
"안철수 윤핵관 문제, 시스템 공천으로 해결할 것",0
"與 이재명, 국회 밖에서 진실 밝혀라 野 정치공작 막기 위해 불체포특권",0
양곡법 노란봉투법 전운 당정은 왜 반대하나,0
대세 후보 안 보이는 與 전대 당권 주자 4인 4색 전략,0
NSC 北 안보리 중대 위반 얻는 건 혹독한 제재뿐,0
"체육경기 관람한 김주애, 고모 김여정보다 상석에 앉아",0
北 ICBM vs 美 전폭기 강대강 대치,0
 김삼세씨 外,0
"중국 외교부, 포스코 간부와 만남 이례적 공개 미국 포위망 뚫기?",0
 고준위방폐물대책 안 서두르면 7년 뒤 원전 멈춘다,0
 대한상공회의소,0
"한 일, 서로에 명분줘야 외교엔 100% 승리없다",0
北 ICBM 쏘며 南 상대 안해 이간질에 금 갈 韓美동맹 아니다,0
"검찰 정치언어도, 이재명 장외집회도 모두 멈추라",0
소문 돈다 허위 정보 게시한 구청장 후보 벌금형,0
與전대후보 공천개혁 경쟁... 金 민생우선 千 의원 중간평가 黃 공정성 확보,0
98세 카터 전 미국 대통령 더 이상 병원 치료 않겠다,0
李 체포동의안 27일 표결 野 불체포특권은 이럴 때 쓰는 것,0
"비상 상황전경련, 친정부 인사 김병준 영입으로 쇄신?",0
"탈북민 탈북수기 읽자 발끈 주영 北대사, 경찰 제지 당했다",0
뮌헨서 미 중 외교수장 전격 회동 정찰풍선놓고 평행선,0
"국조실장, 카리브 국가 연쇄 면담해 부산 엑스포 지지요청",0
北 ICBM 발사에 미일 폭격기 전투기 동해서 합동 훈련,0
화성 15형꺼낸 북..美 본토 겨냥 다양한 ICBM 과시,0
"국민의힘, 연일 날 세우며 여론전 이재명 구속수사 불가피",0
"체포동의안 압도적 부결목표로 민주당, 운명의 한 주",0
미 B-1B 폭격기한반도 전개 북 도발 다음날 무력시위,0
한 미 일 외교장관 북 도발 규탄 단합해 대응,0
강제동원평행선 박진 일본 측에 정치적 결단 촉구,0
"김여정 ICBM, 서울 겨냥 안 해 남조선것들과 상대 않는다",0
"북, 불시 기습강조 한 미 군사훈련에 즉각 대응예고",0
미 일도 북 ICBM 발사 뒤 동해에서 연합 공중 훈련,0
"공정위, 3년간 대기업 고발 0과징금으로 어물쩍",0
북 쏘고한 미 날고한반도 정세 급속냉각,0
"美 유럽, 뮌헨안보회의서 푸틴과 대화할 때 아냐... 우크라 지원 강화",0
美中 뮌헨서 정찰풍선격돌 블링컨 다신 이런 일 없어야vs 왕이 무력 남용 히스테리,0
블링컨 정찰풍선 용납못해 왕이 상식밖 히스테리,0
" 이 국방 베트남 민간인 학살 없었다, 옳은 대응 아니다",0
 48일 만에 ICBM 쏘며 3월 강경 대응 예고한 북한,0
" 색깔론에 과거 흠집내기 바쁜 여 전대, 국민이 왜 봐야 하나",0
"태영호처럼 탈출하라에 항의한 북한 대사, 영국 경찰 제지당해",0
이재명 결단 발언에 박지현 출당 청원 3일만에 1.5만명 동의,0
김여정 적대 주시 추가행동 예고 한미 3월 훈련 강행 태세,0
美CSIS 북-러 철도교역 크게 늘어 추가 무기 거래 가능성,0
"김일성과 만난 유일한 미국 대통령, 생의 마지막 시간 준비",0
"이재명, 비명계 표 단속 당내 李 없어도 민주당 말살되지 않아 긴장감 고조",0
"김기현 투기 의혹에 청담동 술자리 재탕 安, 민주당 DNA 있는 듯",0
친미편향 벗어나 줏대 있는자국중심성 외교 절실해요,0
" 이재명 영장에 내로남불적시한 검찰, 법리 증거로 말하라",0
" 한미 훈련 앞 ICBM 쏜 북, 벼랑 끝 정세 관리 절실하다",0
코로나19 감소 안정 마스크 전면 해제 시점 당겨질까,0
"국민연금, 재정안정화가 능사가 아니다",0
통일은 도둑처럼 오지 않는다 ,0
최신형 화성-17놔두고 화성-15쏜 이유? 실패 가능성 높아,0
천공 의혹 제기 부승찬 전 대변인 제 기록이 맞다,0
김만배에겐 돈이 걸린 문제다 침묵=이득인 그의 계산법,0
"한 미, 북한 ICBM 도발 하루 만에 전략자산 전개로 확장억제력 과시",0
친윤 공천 독식막자 안철수 막말 줄세우기 땐 자격 박탈,0
美 B-1B 전략폭격기 한반도 출격 北 도발에 맞대응,0
"안철수, 朴탄핵 앞장서 vs 김기현 투기의혹 검증 왜 막나",0
런던 北대사관 앞 탈북민 시위... 北 대사 항의하다 제지당했다,0
"與 이재명, 국회 밖에서 진실 밝혀야 vs 野 검사정권 돌격대 체포동의안 놓고 대치",0
"김기현, 安 KTX 역세권 투기 의혹 해명 요구에 청담동 술자리같은 생떼탕",0
"북한, 미사일총국 내세운 기습훈련나선 배경은?",0
"김해영 박지현, 민주당 향해 이재명 체포동의안 통과 촉구",0
연금 받으려 셀프입법 별 출신 여야 의원들 기막힌 합심,0
"윤 대통령, SM 경영권 분쟁 속 K콘텐츠 수출전략논의 예정",0
428억 지분빠진 이재명 구속영장  김만배 구속으로 물꼬 트나,0
암투병카터 前대통령 병원치료 중단 남은 시간 가족과,0
시정농단 내로남불 아시타비이례적 용어 두고 檢 野 전면전 양상,0
" 안철수 윤핵관 문제, 시스템 공천으로 해결",0
강제징용 한 일 장관급 논의도 결국 합의 실패  박진 정치적 결단만 남았다,0
대법 소문이 떠돌고 있다식 언급해도 소문 내용 허위라면 처벌해야,0
진흙탕 들어가는 김기현ㆍ안철수 부추기는 황교안ㆍ천하람,0
"박성제, MBC 사장 연임 무산 최종 후보에 안형준-허태정",0
27일 이재명 체포동의안 표결 홍위병 vs 정치공작,0
이재명 배임 고의입증 가능? 승부처는 결국 428억 약정,0
때리고 띄우고 무시하고압도 과반없는 4인 결선 셈법,0
"尹, K콘텐츠 육성 논의수출전략회의 주재",0
이재명 체포안에 野지지 최저인데 김해영 아웃 외치는 개딸들,0
"尹대통령, 국내 엔터 재편 속 K-콘텐트 수출전략 논의",0
"한미, B-1B 전략폭격기 등 동원 연합훈련 北ICBM에 맞대응",0
김정은 불시에 ICBM 쏴라 보란듯 당일 발사 과시한 北,0
대통령 쌀 의무 매입 양곡법거부권 시사 왜 밑 빠진 독에 혈세 붓는 꼴,0
"이재명 통화중 김성태 안바꿔줬다던 이화영, 대질선 입 닫았다",0
美 B-1B 전략폭격기 등 동원해 한미연합훈련 北 ICBM에 맞대응,0
"盧정부 수석 조기숙 이재명, 자진 출두해 구속심사 받아야",0
"낀철수, 천하람 김기현 샌드위치 공세 이겨낼까",0
이재명 숨지 말라 與에 민주당 불체포특권은 이런 때 쓰는 것,0
북 ICBM 발사 맞대응 미 전략폭격기 B-1B 한반도 상공에,0
이재명 이탈표 많으면 우리 표라도 줄까 농담하는 與 계산법,0
"中 외교부, 차이나런차단 부심 포스코 중국대표 만남 이례적 공개",0
 美 B-1B 전략폭격기 등 한미연합훈련 北 ICBM 맞대응,0
"미중 정찰풍선 갈등 속, 美 의원들 대만 방문  中 반발 예상",0
 B-1B 전략폭격기 출격 北 ICBM 쏜 다음날 한미연합훈련,0
"김여정 ICBM, 서울 겨냥 없을 것 韓 노골적 무시, 美겨냥 밝혀",0
북한 ICBM 발사에 한 미 B-1B 동원한 연합훈련 대응  한반도 강 대 강대치 국면으로,0
"괌에서 날아온 B-1B... 韓美, 北ICBM 도발에 전투기 10대 띄웠다",0
민주당 불체포특권은 이런 때 쓰라고 있는 것 與에 강력 반발,0
"암투병지미 카터 美 전 대통령 치료 포기, 남은 시간 가족과",0
"의협, 간호법 면허취소법 비대위 구성 의대증원 논의도 거부",0
"비대위 꾸린 의협, 파업 거론도 전운 감도는 의료계",0
"친윤, 최고위원 4명 당선 가능할까  친윤끼리는 나누고, 비윤 줄투표는 막아야",0
윤미향 곽상도 판결 단상 부끄러운 건 왜 국민 몫인가,0
